timestamp,question #,question,A,B,C,correct,wrong,tryed_to_solve,right,time,
4/29/2018 1:07,5,What billionaire runs the corporate behemoth Berkshire Hathaway?,Michael Bloomberg,Warren Buffett,Charles Koch,B,,,RIGHT,1.558944941,
4/29/2018 1:08,6,"""Let My Love Open the Door"" was a hit for a former member of what band?",The Who,Genesis,Led Zeppelin,A,,,RIGHT,3.082364082,
4/29/2018 1:08,7,Which of these BBQ dishes is most closely tied to Kentucky?,Chipped mutton,Brunswick stew,Dry ribs,A,,NO_TRY,,1.951721191,
4/29/2018 1:09,8,Which of these words is used to refer to more than one ferret?,Business,Punch,Clever,A,,NO_TRY,,1.596497059,
4/29/2018 1:10,9,Which cartoon character made his first TV appearance in an ad for a fruit juice?,Squidward Tentacles,Snoopy,Doug Funnie,C,,NO_TRY,,2.02120924,
4/29/2018 1:10,10,You are most likely to hear the Tetum language spoken in which capital city?,Dili,Mogadishu,La Paz,A,,,RIGHT,3.092674494,
4/29/2018 1:11,11,The New York Daily Advertiser was a newspaper famous for publishing what?,First US coupons,Federalist Papers,Classifieds,B,,NO_TRY,,3.125635624,
4/29/2018 1:12,12,The final words of which famous poem are written in the Sanskrit language?,Ozymandias,The New Colossus,The Waste Land,C,,NO_TRY,,1.536104918,
4/30/2018 1:04,1,Which of these is NOT a common type of underwear?,Bee beard,Briefs,Boxers,A,WRONG,,,1.673937798,
4/30/2018 1:05,2,"A person who can't decide something is said to be ""sitting on the"" what?",Blockchain,Dock of the bay,Fence,C,,NO_TRY,,2.42993331,
4/30/2018 1:06,3,"When referring to the rodent, which of these is the correct plural form of ""mouse""?",Mouses,Octopi,Mice,C,,,RIGHT,2.188947201,
4/30/2018 1:07,4,"What does the ""A"" in the biological acronym ""DNA"" stand for?",Ardent,Acid,Adenine,B,,,RIGHT,1.951391697,
4/30/2018 1:07,5,What is the capital of the North Star State?,Austin,Juneau,Saint Paul,C,,NO_TRY,,2.771094561,
4/30/2018 1:08,6,Which of these investments takes longest to mature?,T-bonds,T-notes,T-bills,A,WRONG,,,1.410853863,
4/30/2018 1:09,8,Which of these states is home to the tallest structure in the Western Hemisphere?,Washington,New York,North Dakota,C,WRONG,,,3.996953011,
4/30/2018 1:10,9,"Which of these is an anagram of ""twelve plus one""?",Eleven plus two,Twenty-one elves,Twelve one-ups,A,,NO_TRY,,1.541601419,
4/30/2018 1:12,11,Which of the following cities is NOT home to an inaugural NHL team?,Pittsburgh,Chicago,Detroit,A,WRONG,,,1.458478451,
4/30/2018 1:12,12,Whose Twitter handle comes first in alphabetical order?,Ellen DeGeneres,Neil Patrick Harris,LeBron James,B,WRONG,,,1.638556004,
4/30/2018 1:13,13,"Which of these is a character from the 1980s cartoon series titled ""Ghostbusters""?",Slimer,Ray Stantz,Eddie Spenser Jr.,C,WRONG,,,1.46760273,
4/30/2018 1:14,14,Which nation's flag features a simple geometric form meant to resemble the nation's shape?,Bosnia and Herzegovina,Nepal,Argentina,A,WRONG,,,2.180935144,
4/30/2018 1:15,15,The last lines spoken by Shakespeare's Romeo and Othello both include what word?,Sleep,Kiss,Heart,B,,NO_TRY,,1.802251101,
4/30/2018 19:04,1,Which of these is a common office supply?,Clown shoes,Paper clips,Heated asphalt,B,,NO_TRY,,2.332930803,
4/30/2018 19:05,2,Which of these is the name of the ship that famously brought the Pilgrims to America?,Pacific Princess,SS Minnow,Mayflower,C,,,RIGHT,2.096593618,
4/30/2018 19:05,3,Which of these states lies farthest west?,New Mexico,North Carolina,New Jersey,A,,NO_TRY,,1.48383069,
4/30/2018 19:06,4,Which of these people was president of the US during the Civil War?,Abraham Lincoln,Andrew Jackson,Ulysses S. Grant,A,,,RIGHT,3.123599768,
4/30/2018 19:06,5,What would you directly learn to do from the Chicago Manual of Style?,Punctuate a sentence,Kern a font,Accessorize a dress,A,,NO_TRY,,2.326614857,
4/30/2018 19:07,6,Which sport does NOT have a US Open?,Tennis,Golf,Handball,C,WRONG,,,2.177881241,
4/30/2018 19:08,8,"A ""rack-and-pinion"" assembly relies on what mechanical concept?",Hydraulics,Gears,Springs,B,,,RIGHT,1.504858494,
4/30/2018 19:09,9,Which of these is both a body part and the phonetic pronunciation of a letter in the Hebrew alphabet?,Gimel,Heel,Shin,C,,,RIGHT,2.38273406,
4/30/2018 19:09,10,What classic video game was partly designed by founders of Apple Computer?,Defender,Asteroids,Breakout,C,,,RIGHT,3.001401424,
4/30/2018 19:10,11,Which city is NOT a terminus of the Panama Canal?,Colón,Panama City,La Chorrera,C,WRONG,,,1.496960402,
4/30/2018 19:11,12,"The element named from the Latin for ""flint"" is typically used to make what?",Explosives,Computer chips,Electrical wire,B,,NO_TRY,,1.654889822,
5/1/2018 1:03,1,"If your clothes catch fire, you are supposed to stop, drop, and what?",Think,Roll,Freak,B,,,RIGHT,1.892705917,
5/1/2018 1:04,2,What term refers to diving headfirst into a pool with arms wide open at the start?,Pig dive,Swan dive,Moose dive,B,,NO_TRY,,2.102187872,
5/1/2018 1:05,3,"What was the name of the wrestling giant who starred in ""The Princess Bride""?",Gerry,Mitch,André,C,,,RIGHT,2.608103991,
5/1/2018 1:05,4,Which of these words has won Oxford Dictionaries Word of the Year?,Hundo,Unfriend,Yassss,B,,NO_TRY,,1.59885931,
5/1/2018 1:06,5,"Another way to express the number 1000 is to write ""ten to the"" what?",Thousandth power,Tenth power,Third power,C,,NO_TRY,,1.758569002,
5/1/2018 1:07,6,In which of these terms does the initial refer to the name of an emperor?,W-2,C-Section,Q Rating,B,,NO_TRY,,1.679852009,
5/1/2018 1:08,7,What European mountain range is named for its visibility to incoming American ships?,Pecos Bill,Picos de Europa,Pico de Gallo,B,,NO_TRY,,3.493137836,
5/1/2018 1:08,8,Which of these words can describe both a hat and a type of sleeve?,Cap,Tam,Bowler,A,,,RIGHT,2.245989799,
5/1/2018 1:09,9,From where did the Titanic originally set sail?,United States,England,Northern Ireland,C,WRONG,,,1.382152557,
5/1/2018 1:10,10,Which of these video game companies first made playing cards?,Nintendo,Atari,Sega,A,,NO_TRY,,1.917270899,
5/1/2018 1:10,11,Which of these is actually in the country of Scotland?,County of Scotland,Scotland Yard,"Skye, Scotland",C,,NO_TRY,,4.334964514,
5/1/2018 1:11,12,"Though they all ended quickly, which of these late-night hosts had the shortest run?",Magic Johnson,Pat Sajak,Chevy Chase,C,,,RIGHT,2.008998632,
5/1/2018 19:03,1,What color are most official New York taxicabs?,Yellow,Rainbow,Red / White / Blue,A,,,RIGHT,1.809267282,
5/1/2018 19:04,2,"The word ""flauta"" literally translates to what in English?",Flimsy taco,Flute,Flux capacitor,B,,NO_TRY,,1.732675552,
5/1/2018 19:04,3,"What ""butler"" lent his name to a popular 1990s search engine?",Mr. Belvedere,Jeeves,Malcolm,B,,NO_TRY,,2.239514112,
5/1/2018 19:05,4,"Which of these animated movies featured the song ""A Whole New World""?",Aladdin,Toy Story,An American Tail,A,,,RIGHT,2.24599576,
5/1/2018 19:05,5,What judge oversaw the 1994-95 trial of OJ Simpson?,Lance Ito,Joe Brown,Mills Lane,A,,,RIGHT,1.666287661,
5/1/2018 19:06,6,Which of these fabrics is most closely associated with picnics?,Tulle,Gingham,Seersucker,B,,NO_TRY,,2.37387085,
5/1/2018 19:07,7,Eliza Schuyler Hamilton helped raise money to build what DC landmark?,Jefferson Memorial,Washington Monument,Ford's Theater,B,,,RIGHT,1.428711653,
5/1/2018 19:07,8,Which of these cities' NBA teams has a bird as a mascot?,Memphis,New Orleans,Charlotte,B,WRONG,,,4.260376215,
5/1/2018 19:08,9,"In publishing, what is typically found next to ""verso""?",Bolus,Menta,Recto,C,,,RIGHT,1.927368402,
5/1/2018 19:09,10,Which of these dogs is thought to NOT get its name from its color?,Chocolate Lab,Golden Retriever,Greyhound,C,WRONG,,,1.970477104,
5/1/2018 19:09,11,The two sides of the Great Wall of China face China and what?,Russia,Mongolia,China,C,,,RIGHT,1.936567545,
5/1/2018 19:11,12,"The actor behind which ""Fresh Prince"" character also had a long career voicing cartoon villains?",Carlton,Philip,Geoffrey,B,,,RIGHT,2.762447834,
5/2/2018 1:03,1,Michael Jackson was known as the King of what?,Breakfast,Pop,Bahrain,B,,,RIGHT,2.180325508,
5/2/2018 1:04,2,"According to old superstition, in order to avoid a jinx you should knock on what?",Wood,Your neighbor's window,The Mona Lisa,A,,,RIGHT,2.31512928,
5/2/2018 1:05,3,What is the name of the imaginary line at zero degrees latitude?,Prime Meridian,Equator,Tropic of Capricorn,B,,,RIGHT,1.370099783,
5/2/2018 1:05,4,The arrow next to the gas gauge on a car dashboard is designed to point to what?,Oil gauge,Filler cap,Trunk,B,,NO_TRY,,2.874041796,
5/2/2018 1:06,5,Frenchman Fernand Lamaze came up with a popular technique for what?,Childbirth,Serving a tennis ball,Frying potatoes,A,,,RIGHT,2.693365335,
5/2/2018 1:07,6,"If you filed an extension on your individual US tax return this year, when is your new deadline?",15-Oct,15-Aug,15-Jun,A,,NO_TRY,,1.700840235,
5/2/2018 1:07,7,Which of these phrases has NOT been the title of a James Bond film?,Tomorrow Is Not Enough,Live and Let Die,For Your Eyes Only,A,WRONG,,,1.884316683,
5/2/2018 1:08,8,Which of these nations shares a border with Italy?,Serbia,Slovakia,Slovenia,C,,,RIGHT,1.698583126,
5/2/2018 1:09,9,What classic cartoon character's catchphrase refers to a dish of corn and lima beans?,Sylvester the Cat,Popeye,Mighty Mouse,A,,,RIGHT,2.142833471,
5/2/2018 1:10,10,"Which of these prizes did author Annie Proulx NOT earn for ""Brokeback Mountain""?",Pulitzer,National Magazine Award,O. Henry,A,,,RIGHT,2.497544765,
5/2/2018 1:10,11,The 1980 US hockey team won the gold medal by defeating which country in the final game?,Finland,Canada,Soviet Union,A,WRONG,,,1.982400894,
5/2/2018 1:12,12,"The phrase ""always a bridesmaid, never a bride"" was popularized by an ad campaign for what?",Detergent,Lingerie,Mouthwash,C,,NO_TRY,,3.208996058,
5/2/2018 19:03,1,Which of these body parts is also a common part of a chair?,Spleen,Leg,Uvula,B,,,RIGHT,2.094397068,
5/2/2018 19:04,2,"A dinner combining seafood and red meat is called ""surf and"" what?",Smurf,Turf,Nerf,B,,,RIGHT,2.242277622,
5/2/2018 19:05,3,Which of these titles typically wields the most power at a corporation?,CIO,CFO,CEO,C,,,RIGHT,2.354878902,
5/2/2018 19:05,4,Which of these species is the closest relative of the llama?,Hamster,Alpaca,Rhinoceros,B,,,RIGHT,1.948660374,
5/2/2018 19:06,5,"What fruit is also sometimes known as a ""fuzzless peach""?",Orange,Nectarine,Pomegranate,B,,,RIGHT,1.919964075,
5/2/2018 19:06,6,"Despite his name, which of these musicians is actually from Morocco?",French Montana,Flo Rida,Bruno Mars,A,,NO_TRY,,3.645727873,
5/2/2018 19:07,7,"""Association football"" is the British term for a sport typically known as what in the US?",Football,Rugby,Soccer,C,WRONG,,,1.677823305,
5/2/2018 19:08,8,"Of the US presidents born in the 20th century, who held office first?",Dwight D. Eisenhower,John F. Kennedy,Lyndon B. Johnson,B,WRONG,,,1.991061211,
5/2/2018 19:09,9,What long-running science fiction franchise began aboard the spacecraft Nostromo?,Star Trek,Alien,Planet of the Apes,B,,,RIGHT,1.495832682,
5/2/2018 19:09,10,Which of these US states has the most official state songs?,West Virginia,Tennessee,Texas,B,,,RIGHT,4.391804457,
5/2/2018 19:10,11,About how long does light from our Sun take to reach Earth?,8.3 minutes,3.8 minutes,38 seconds,A,,NO_TRY,,2.095081091,
5/2/2018 19:11,12,A direct flight from Bishkek to Ashgabat will nearly pass over which country's capital?,Uzbekistan,Kazakhstan,Afghanistan,A,,,RIGHT,1.505978584,
5/3/2018 1:03,1,Which of these is an important ingredient in making coffee?,Bike chain lubricant,Hot water,Brown mustard,B,,NO_TRY,,1.839458942,
5/3/2018 1:04,2,Which of these names is also a term that refers to a male deer?,Gary,Buck,Alfredo,B,,,RIGHT,3.008420944,
5/3/2018 1:05,3,Which of these roots is often used to make naturally flavored root beer?,Ginseng,Sarsaparilla,Cassava,B,,,RIGHT,1.83532095,
5/3/2018 1:05,4,"In Richard Connell's famous short story ""The Most Dangerous Game,"" what is being hunted?",Whale,Man,Hound,B,,,RIGHT,1.683526993,
5/3/2018 1:06,5,What is the name of the robot that has spent more than 10 Earth years exploring Mars?,Spirit,Pathfinder,Opportunity,C,WRONG,,,2.402255297,
5/3/2018 1:06,6,In what holy location would you find the Dome of the Rock?,Mount Sinai,Temple Mount,Mount of Olives,B,,,RIGHT,3.060356617,
5/3/2018 1:07,7,What is the real name of the co-founder of Cash Money Records?,Dwayne Carter,Sean Combs,Bryan Williams,C,,,RIGHT,3.063208818,
5/3/2018 1:08,8,"What US senator had a cameo in the comedy ""Wedding Crashers""?",Joe Lieberman,John McCain,Patrick Leahy,B,,,RIGHT,1.613306999,
5/3/2018 1:08,9,The current capital city of which country was NOT its capital in 1990?,Nigeria,Côte d'Ivoire,Burkina Faso,A,,,RIGHT,1.709137201,
5/3/2018 1:11,12,"In the 1920s, a man notoriously pushed what to the top of Pikes Peak using only his nose?",Gumball,Peanut,FDR campaign button,B,,,RIGHT,2.759500265,
5/3/2018 19:03,1,What structure did King Kong famously climb?,Mount Everest,Empire State Building,Hogwarts,B,,,RIGHT,2.892120838,
5/3/2018 19:04,2,"What cartoon character repeatedly perishes on ""South Park,"" only to return every time?",Darkwing Duck,Jon Snow,Kenny,C,,,RIGHT,1.427061319,
5/3/2018 19:04,3,"If a British person asks to use your ""lorry,"" what do they want to use?",Skateboard,Truck,Bathroom,B,,NO_TRY,,1.598222017,
5/3/2018 19:05,4,"What animal's kid is literally called a ""kid""?",Sheep,Kangaroo,Goat,C,,NO_TRY,,1.728538036,
5/3/2018 19:06,5,"What is NOT one of Pittsburgh's ""Three Rivers""?",Ohio,Beaver,Allegheny,B,WRONG,,,2.338859558,
5/3/2018 19:06,6,Which of these places is naturally home to penguins?,Alaska,South Africa,Mongolia,B,,,RIGHT,2.943418741,
5/3/2018 19:07,7,"A character on ""Seinfeld"" once found the discarded set of what TV show host?",Merv Griffin,Johnny Carson,Jerry Springer,A,,,RIGHT,1.384171724,
5/3/2018 19:08,8,Which of these tech companies does NOT have the same CEO as the other two?,Kickstarter,Square,Twitter,A,,NO_TRY,,1.80176425,
5/3/2018 19:11,12,What date is inscribed on the granite waterfront monument in Massachusetts' Pilgrim Memorial State Park?,1620,1492,1776,A,,NO_TRY,,1.716100693,
5/4/2018 1:04,1,"Muhammad Ali famously said he could ""float like a butterfly, sting like a"" what?",Jellyfish,Bee,Personal insult,B,,NO_TRY,,2.341695786,
5/4/2018 1:05,2,"If you are about to use foul language, you might say ""pardon my"" what?",French,Screaming,Grandmother,A,,,RIGHT,2.433439016,
5/4/2018 1:05,3,"In a trial, who is charged with proving guilt?",Prosecution,Defense,Judge,A,,,RIGHT,1.4158957,
5/4/2018 1:06,4,The leading racer in the Tour de France typically wears what color?,Black,Yellow,Green,B,,,RIGHT,2.287392616,
5/4/2018 1:07,5,Which breed of dog is NOT named in part for an island?,Sheltie,St. Bernard,Maltese,B,WRONG,,,2.482441425,
5/4/2018 1:07,6,Which of these sci-fi movie titles is also a scientific term that applies to black holes?,Ex Machina,Solaris,Event Horizon,C,WRONG,,,3.080730915,
5/4/2018 1:08,7,"Which of these shirts would an Australian most likely call a ""skivvy""?",Turtleneck,Sleeveless T-shirt,Crop top,A,,NO_TRY,,1.91568923,
5/4/2018 1:09,8,Which of these terms accurately describes America's three most popular beer brands as of 2017?,Lager,Ale,IPA,A,,,RIGHT,1.706554651,
5/4/2018 1:09,9,"Which of these songs was recorded by a band originally named ""On A Friday""?",Idioteque,Creeping,Just Like Heaven,A,,,RIGHT,1.658721685,
5/4/2018 1:11,11,Which of these did Beyoncé use to announce her first pregnancy?,Her official website,Instagram,Awards show,C,WRONG,,,3.967293024,
5/4/2018 1:12,12,"In Greek mythology, who abandoned his mother and sister to fight alongside the Trojans?",Achilles,Odysseus,Ares,C,WRONG,,,1.664541245,
5/4/2018 19:03,1,Who typically wins a marathon?,Fastest runner,Loudest yeller,Messiest eater,A,,NO_TRY,,1.54348588,
5/4/2018 19:04,2,Which is one of the three categories of Shakespeare's plays?,Technothrillers,Tragedies,Single-camera sitcoms,B,,,RIGHT,1.532556057,
5/4/2018 19:04,3,Eggs that are fried without being flipped over are typically described how?,Sunny side up,Soft boiled,Over medium,A,,,RIGHT,1.981602669,
5/4/2018 19:05,4,What is the term in typography for adjusting the spacing between characters to create the best look?,Kerning,Blocking,Strafing,A,,,RIGHT,3.162061691,
5/4/2018 19:06,5,With which of the following artists has Sting NOT recorded a song?,Rod Stewart,Shaggy,Michael Bolton,C,WRONG,,,2.085760117,
5/4/2018 19:07,6,The works of which artist are often used to illustrate the concept of tessellation?,Claude Monet,MC Escher,Pablo Picasso,B,,NO_TRY,,1.780158997,
5/4/2018 19:07,7,"By definition, which of these would you need to ""defenestrate"" a prized belonging?",Law degree,Window,Swimming pool,B,,,RIGHT,1.773887873,
5/4/2018 19:09,9,"A centuries-old game called ""Captain's Mistress"" is now often sold under what name?",Battleship,Yahtzee,Connect Four,C,,,RIGHT,3.844218969,
5/4/2018 19:09,10,What athlete has played in the championship games of both the NFL and MLB?,Bo Jackson,Deion Sanders,Brian Jordan,B,,,RIGHT,2.176517248,
5/4/2018 19:10,11,Which of these divisions of geologic time is the shortest?,Era,Epoch,Age,C,WRONG,,,1.623477459,
5/5/2018 1:20,1,Which of these kinds of chips would you use to make nachos?,Tortilla,Poker,Bargaining,A,,,RIGHT,1.636386633,
5/5/2018 1:21,2,Modern automobiles typically run on which of these?,Candle wax,Gasoline,Hand-wound springs,B,,,RIGHT,3.548843145,
5/5/2018 1:21,3,"If planted properly, what kind of trees will acorns grow into?",Oaks,Willows,Pines,A,,,RIGHT,2.126487255,
5/5/2018 1:22,4,Which phrase consists of two football terms AND describes an arrangement of pulleys?,Snap and line,Punt and down,Block and tackle,C,,,RIGHT,1.772464514,
